time_s,tau_cmd_0,tau_cmd_1,tau_cmd_2,tau_cmd_3,tau_cmd_4,tau_cmd_5,tau_cmd_6,tau_ext_0,tau_ext_1,tau_ext_2,tau_ext_3,tau_ext_4,tau_ext_5,tau_ext_6,q_state_0,q_state_1,q_state_2,q_state_3,q_state_4,q_state_5,q_state_6,dq_state_0,dq_state_1,dq_state_2,dq_state_3,dq_state_4,dq_state_5,dq_state_6
0.087116,4.050860,1.623131,-2.985458,4.156030,-0.965776,-0.112127,0.132029,0.926904,-0.249348,0.554394,0.370276,-0.538716,-0.260711,-0.034480,-0.412112,-0.635847,0.282266,-2.333249,0.173658,1.764643,0.589316,0.634848,0.252838,-0.472399,0.260957,-0.107248,-0.008020,-0.001312
0.087972,4.026286,1.609606,-2.971279,4.147067,-0.966419,-0.115166,0.132227,0.939316,-0.295728,0.543763,0.401708,-0.540725,-0.260637,-0.034479,-0.411449,-0.635578,0.281776,-2.332969,0.173555,1.764631,0.589318,0.642672,0.258342,-0.477954,0.267994,-0.106755,-0.009161,-0.001145
0.089010,4.003294,1.598805,-2.960131,4.141017,-0.968848,-0.119018,0.131304,0.945600,-0.347014,0.522052,0.434617,-0.542822,-0.260221,-0.034482,-0.410796,-0.635306,0.281289,-2.332692,0.173452,1.764631,0.589317,0.648041,0.262293,-0.480536,0.270899,-0.105974,-0.006346,-0.001440
0.090078,3.974024,1.585162,-2.955496,4.132218,-0.968940,-0.120141,0.132130,0.947451,-0.403134,0.491831,0.468686,-0.544838,-0.259535,-0.034469,-0.410131,-0.635035,0.280801,-2.332421,0.173354,1.764632,0.589323,0.652704,0.265012,-0.481905,0.271184,-0.103626,-0.002816,0.000528
0.091014,3.946517,1.573716,-2.944990,4.124891,-0.971219,-0.119722,0.131324,0.943832,-0.463661,0.451328,0.505485,-0.546821,-0.258359,-0.034454,-0.409443,-0.634754,0.280326,-2.332140,0.173250,1.764628,0.589319,0.660300,0.269068,-0.480194,0.274053,-0.103615,-0.002029,-0.001012
0.091966,3.912597,1.559273,-2.933035,4.115148,-0.972895,-0.118681,0.132018,0.931874,-0.527242,0.396811,0.545331,-0.549045,-0.256587,-0.034476,-0.408765,-0.634472,0.279836,-2.331861,0.173150,1.764624,0.589325,0.666947,0.271913,-0.481097,0.275351,-0.101291,-0.002725,0.000721
0.093059,3.884678,1.546725,-2.916223,4.104658,-0.974617,-0.118450,0.132390,0.910004,-0.592276,0.327241,0.587405,-0.551746,-0.254285,-0.034553,-0.408066,-0.634188,0.279354,-2.331575,0.173053,1.764614,0.589321,0.676599,0.276266,-0.482822,0.278953,-0.099641,-0.004014,-0.000565
0.094101,3.852287,1.536252,-2.909055,4.097872,-0.974541,-0.120515,0.131557,0.879035,-0.657036,0.245586,0.629437,-0.555036,-0.251756,-0.034682,-0.407374,-0.633898,0.278860,-2.331283,0.172958,1.764610,0.589319,0.683438,0.279665,-0.487076,0.283245,-0.098098,-0.004552,-0.001166
0.095091,3.821268,1.521647,-2.898907,4.090409,-0.974505,-0.121896,0.131678,0.840140,-0.719418,0.155048,0.669294,-0.558956,-0.249243,-0.034836,-0.406664,-0.633607,0.278370,-2.330998,0.172857,1.764612,0.589323,0.692290,0.281969,-0.486394,0.283901,-0.098260,-0.002798,0.000634
0.095975,3.791953,1.509079,-2.888004,4.080885,-0.978232,-0.122242,0.131700,0.792769,-0.778950,0.055363,0.707689,-0.563520,-0.246577,-0.034983,-0.405940,-0.633313,0.277876,-2.330709,0.172760,1.764611,0.589323,0.700200,0.286311,-0.487138,0.285173,-0.098359,-0.001725,0.000492
0.097027,3.761150,1.498805,-2.873357,4.072991,-0.980071,-0.123431,0.132155,0.736876,-0.836601,-0.053389,0.745656,-0.568684,-0.243625,-0.035114,-0.405220,-0.633014,0.277388,-2.330417,0.172673,1.764611,0.589324,0.707189,0.289492,-0.488157,0.288348,-0.094634,-0.001662,0.000554
0.098048,3.740073,1.484447,-2.862419,4.062103,-0.982910,-0.122218,0.131941,0.674143,-0.891333,-0.168029,0.781976,-0.574349,-0.240576,-0.035232,-0.404479,-0.632719,0.276895,-2.330128,0.172585,1.764612,0.589322,0.714872,0.291661,-0.491262,0.290057,-0.093030,-0.000798,-0.000230
0.098997,3.713443,1.470961,-2.851807,4.052210,-0.983968,-0.122104,0.132301,0.607454,-0.941785,-0.283832,0.815131,-0.580353,-0.237696,-0.035333,-0.403743,-0.632412,0.276399,-2.329820,0.172498,1.764608,0.589322,0.717655,0.295740,-0.492388,0.294333,-0.090368,-0.002327,0.000335
0.100110,3.684548,1.458636,-2.830426,4.044002,-0.985155,-0.120756,0.132012,0.539834,-0.988593,-0.396909,0.844452,-0.586523,-0.235177,-0.035407,-0.403010,-0.632104,0.275901,-2.329514,0.172412,1.764605,0.589323,0.723258,0.299305,-0.493237,0.297563,-0.089447,-0.002707,-0.000285
0.101037,3.653862,1.448646,-2.819277,4.035995,-0.987840,-0.121887,0.132955,0.473696,-1.032637,-0.504120,0.870189,-0.592685,-0.233014,-0.035455,-0.402259,-0.631797,0.275390,-2.329211,0.172326,1.764598,0.589326,0.730024,0.302442,-0.499768,0.299396,-0.088636,-0.004390,0.000434
0.101990,3.620321,1.439251,-2.805905,4.029904,-0.988913,-0.124319,0.132137,0.410622,-1.073445,-0.602853,0.893044,-0.598681,-0.231045,-0.035484,-0.401507,-0.631486,0.274879,-2.328903,0.172243,1.764599,0.589320,0.738158,0.304597,-0.501762,0.301420,-0.086712,-0.003659,-0.001307
0.102998,3.586149,1.426425,-2.786960,4.020604,-0.987935,-0.124685,0.132300,0.349445,-1.109104,-0.694447,0.913492,-0.604564,-0.229061,-0.035501,-0.400735,-0.631176,0.274365,-2.328603,0.172155,1.764602,0.589324,0.747529,0.306507,-0.504955,0.301766,-0.086425,-0.001665,0.000502
0.104046,3.563694,1.419023,-2.768209,4.011071,-0.986889,-0.126514,0.132875,0.288926,-1.138470,-0.780460,0.931956,-0.610415,-0.226944,-0.035498,-0.399951,-0.630855,0.273847,-2.328287,0.172063,1.764603,0.589324,0.757169,0.310060,-0.511061,0.305041,-0.088242,-0.001784,0.000318
0.105041,3.538291,1.407664,-2.743344,4.000239,-0.989788,-0.124423,0.132946,0.231509,-1.160835,-0.857392,0.947557,-0.616053,-0.224935,-0.035463,-0.399184,-0.630539,0.273312,-2.327966,0.171971,1.764605,0.589322,0.761172,0.310955,-0.516949,0.308486,-0.090181,-0.000426,-0.000662
0.106097,3.513525,1.402873,-2.723511,3.992945,-0.991845,-0.123037,0.132672,0.182302,-1.174915,-0.918340,0.958337,-0.621065,-0.223514,-0.035384,-0.398403,-0.630221,0.272772,-2.327644,0.171888,1.764597,0.589323,0.766436,0.313805,-0.525724,0.313111,-0.088131,-0.002960,-0.000639
0.107137,3.484337,1.395797,-2.709314,3.982686,-0.996932,-0.122830,0.132217,0.145328,-1.179860,-0.958009,0.963779,-0.625055,-0.222862,-0.035238,-0.397628,-0.629903,0.272227,-2.327325,0.171803,1.764586,0.589324,0.771563,0.313384,-0.532035,0.314339,-0.087057,-0.004751,0.000080
0.108022,3.459771,1.386025,-2.695453,3.970928,-0.997764,-0.124256,0.131981,0.119807,-1.173807,-0.977783,0.964199,-0.627971,-0.222784,-0.035040,-0.396831,-0.629589,0.271679,-2.327000,0.171730,1.764580,0.589329,0.778632,0.314165,-0.535438,0.318414,-0.083006,-0.005385,0.001143
0.109019,3.443453,1.377246,-2.679648,3.960002,-1.000755,-0.125723,0.132422,0.101936,-1.154998,-0.983584,0.958840,-0.630108,-0.223158,-0.034833,-0.396031,-0.629268,0.271137,-2.326663,0.171646,1.764576,0.589331,0.783012,0.316070,-0.538332,0.323444,-0.082904,-0.004321,0.001745
0.110051,3.422363,1.360162,-2.663152,3.949088,-0.999634,-0.125767,0.132012,0.090716,-1.124595,-0.978271,0.947214,-0.631656,-0.224048,-0.034668,-0.395252,-0.628946,0.270584,-2.326323,0.171569,1.764576,0.589329,0.783711,0.317558,-0.542404,0.327746,-0.080842,-0.003308,0.001016
0.111146,3.394117,1.349378,-2.637359,3.941967,-1.004188,-0.125606,0.133140,0.088760,-1.087981,-0.960580,0.931431,-0.632528,-0.225429,-0.034582,-0.394456,-0.628616,0.270028,-2.325984,0.171481,1.764574,0.589334,0.786740,0.323185,-0.546876,0.332107,-0.082915,-0.003732,0.002002
0.111967,3.370393,1.338414,-2.601362,3.932753,-1.002905,-0.127825,0.133777,0.098604,-1.052768,-0.928897,0.916029,-0.632587,-0.226977,-0.034593,-0.393656,-0.628283,0.269450,-2.325650,0.171407,1.764568,0.589328,0.793423,0.325619,-0.555946,0.332838,-0.079452,-0.004356,-0.000086
0.112993,3.345454,1.326302,-2.580681,3.924035,-1.002651,-0.129365,0.133696,0.123247,-1.023106,-0.879147,0.904527,-0.631619,-0.228391,-0.034684,-0.392849,-0.627949,0.268850,-2.325307,0.171324,1.764567,0.589328,0.797163,0.327886,-0.569082,0.335098,-0.081377,-0.002476,-0.001218
0.114035,3.328751,1.313052,-2.555757,3.913555,-0.999516,-0.133665,0.133750,0.165291,-0.999829,-0.807252,0.897858,-0.629446,-0.229632,-0.034800,-0.392031,-0.627614,0.268261,-2.324966,0.171238,1.764568,0.589329,0.801818,0.330927,-0.575156,0.337187,-0.082539,-0.001417,-0.000884
0.115100,3.311810,1.308780,-2.521070,3.904476,-1.000685,-0.135038,0.133723,0.224280,-0.983789,-0.714338,0.895856,-0.626078,-0.230793,-0.034889,-0.391235,-0.627273,0.267654,-2.324614,0.171144,1.764580,0.589330,0.802595,0.334477,-0.583272,0.340846,-0.086568,0.002365,-0.000828
0.116047,3.285399,1.298940,-2.503555,3.892407,-1.002083,-0.134351,0.134391,0.300843,-0.973699,-0.599712,0.896748,-0.621400,-0.232233,-0.034915,-0.390430,-0.626942,0.267035,-2.324267,0.171062,1.764582,0.589331,0.803468,0.333627,-0.596221,0.343207,-0.086373,0.003213,-0.000603
0.117137,3.253427,1.293353,-2.484498,3.879424,-1.002219,-0.131349,0.133028,0.393957,-0.964540,-0.463860,0.896972,-0.615426,-0.234382,-0.034871,-0.389605,-0.626601,0.266421,-2.323910,0.170979,1.764579,0.589327,0.808661,0.335400,-0.600176,0.348174,-0.085779,0.002091,-0.001786
0.118162,3.230052,1.290176,-2.466366,3.870649,-1.004574,-0.131836,0.134100,0.494818,-0.949988,-0.317694,0.892211,-0.608825,-0.237411,-0.034781,-0.388781,-0.626263,0.265798,-2.323542,0.170890,1.764572,0.589336,0.816904,0.335182,-0.605287,0.354009,-0.086653,-0.001385,0.001118
0.119068,3.208073,1.283928,-2.447700,3.860897,-1.003034,-0.133917,0.134237,0.593823,-0.924664,-0.173393,0.879394,-0.602357,-0.241221,-0.034681,-0.387952,-0.625936,0.265178,-2.323186,0.170813,1.764569,0.589331,0.820581,0.333824,-0.609775,0.355768,-0.085269,-0.001308,-0.000889
0.120019,3.184408,1.272499,-2.418101,3.853038,-1.001970,-0.134603,0.133706,0.687172,-0.887304,-0.036249,0.859138,-0.596307,-0.245490,-0.034599,-0.387132,-0.625601,0.264549,-2.322820,0.170718,1.764575,0.589330,0.823478,0.333827,-0.614101,0.358144,-0.087463,0.000342,-0.000997
0.120977,3.156835,1.264192,-2.390959,3.841826,-1.001069,-0.134155,0.133201,0.776203,-0.843086,0.094593,0.835526,-0.590547,-0.249824,-0.034533,-0.386295,-0.625263,0.263896,-2.322454,0.170625,1.764575,0.589333,0.827120,0.336432,-0.623773,0.358653,-0.089237,0.000583,0.000220
0.121970,3.118606,1.255609,-2.380522,3.831636,-1.005093,-0.133290,0.134613,0.864090,-0.798860,0.223207,0.812414,-0.584803,-0.254004,-0.034459,-0.385446,-0.624920,0.263246,-2.322085,0.170534,1.764572,0.589334,0.832605,0.337385,-0.632216,0.362507,-0.090885,-0.000297,0.001380
0.123028,3.081502,1.241862,-2.366878,3.818255,-1.004305,-0.133509,0.134603,0.947714,-0.756085,0.346150,0.790020,-0.579272,-0.257957,-0.034392,-0.384590,-0.624578,0.262607,-2.321709,0.170453,1.764570,0.589329,0.843423,0.338533,-0.632476,0.365169,-0.087715,-0.001601,-0.001302
0.123960,3.056987,1.230024,-2.354936,3.808407,-1.004937,-0.135369,0.133996,1.017137,-0.713622,0.450820,0.766835,-0.574689,-0.261561,-0.034380,-0.383718,-0.624229,0.261968,-2.321326,0.170360,1.764567,0.589328,0.853557,0.342276,-0.634604,0.371026,-0.089452,-0.001838,-0.001082
0.124977,3.039402,1.216039,-2.340560,3.797217,-1.004446,-0.138400,0.133927,1.066449,-0.673598,0.529253,0.742975,-0.571512,-0.264707,-0.034426,-0.382864,-0.623878,0.261327,-2.320943,0.170270,1.764568,0.589335,0.857306,0.344876,-0.635476,0.373056,-0.089514,-0.000389,0.000270
0.126025,3.006597,1.204840,-2.321205,3.781911,-1.006171,-0.137810,0.134716,1.097974,-0.640903,0.583464,0.720740,-0.569538,-0.267373,-0.034505,-0.382001,-0.623521,0.260674,-2.320562,0.170177,1.764576,0.589334,0.857686,0.348585,-0.637692,0.376677,-0.090844,0.002142,0.000561
0.127118,2.967781,1.192100,-2.304007,3.767618,-1.010231,-0.135114,0.135104,1.116138,-0.617684,0.619026,0.700175,-0.568471,-0.269876,-0.034606,-0.381113,-0.623169,0.260026,-2.320161,0.170091,1.764577,0.589331,0.865535,0.350961,-0.642554,0.384008,-0.090049,0.001037,-0.000854
0.127973,2.932217,1.180094,-2.297386,3.759238,-1.016174,-0.134920,0.134676,1.121027,-0.600646,0.637907,0.677382,-0.568454,-0.272734,-0.034718,-0.380221,-0.622807,0.259369,-2.319755,0.170011,1.764569,0.589329,0.876396,0.354056,-0.646326,0.390203,-0.087058,-0.002131,-0.001435
0.129057,2.902237,1.168634,-2.284847,3.746008,-1.016656,-0.136054,0.134868,1.108492,-0.587666,0.635974,0.651863,-0.569870,-0.275782,-0.034819,-0.379314,-0.622445,0.258731,-2.319363,0.169939,1.764567,0.589329,0.884932,0.356544,-0.644308,0.390431,-0.081845,-0.002672,-0.000428
0.129972,2.888557,1.156092,-2.275651,3.730935,-1.015615,-0.137602,0.133906,1.075553,-0.579708,0.608947,0.626854,-0.572968,-0.278423,-0.034876,-0.378418,-0.622080,0.258079,-2.318955,0.169856,1.764565,0.589327,0.891246,0.358939,-0.645832,0.395587,-0.082463,-0.002005,-0.000641
0.130969,2.860042,1.153701,-2.263648,3.715572,-1.017887,-0.138318,0.134309,1.025363,-0.576743,0.560356,0.602436,-0.577682,-0.280718,-0.034858,-0.377526,-0.621710,0.257432,-2.318538,0.169770,1.764562,0.589334,0.889076,0.361664,-0.645198,0.402047,-0.084245,-0.000852,0.001428
0.132020,2.822140,1.140691,-2.245370,3.704376,-1.020046,-0.135653,0.134783,0.963527,-0.574442,0.497388,0.574515,-0.583816,-0.283300,-0.034768,-0.376608,-0.621358,0.256781,-2.318117,0.169692,1.764563,0.589333,0.894316,0.359552,-0.646194,0.408841,-0.082882,-0.000602,0.000757
0.133156,2.789473,1.133585,-2.237662,3.694028,-1.025784,-0.133600,0.136057,0.892057,-0.567367,0.423456,0.540272,-0.591322,-0.286407,-0.034650,-0.375686,-0.620986,0.256128,-2.317695,0.169612,1.764554,0.589332,0.904297,0.362674,-0.650482,0.411479,-0.081743,-0.003725,-0.000020
0.134104,2.774874,1.124969,-2.223533,3.682882,-1.025949,-0.137810,0.134474,0.810600,-0.555992,0.338532,0.502513,-0.600158,-0.289473,-0.034536,-0.374754,-0.620626,0.255486,-2.317283,0.169546,1.764544,0.589325,0.911620,0.362982,-0.649759,0.413677,-0.077270,-0.006226,-0.002375
0.135075,2.764946,1.109969,-2.208855,3.670389,-1.025674,-0.144142,0.134807,0.721530,-0.542996,0.244733,0.465253,-0.610048,-0.291907,-0.034405,-0.373838,-0.620257,0.254832,-2.316859,0.169468,1.764549,0.589331,0.909683,0.363788,-0.651654,0.416107,-0.078014,-0.002412,0.000976
0.135972,2.733669,1.089973,-2.195960,3.660103,-1.024015,-0.147306,0.134887,0.633838,-0.532324,0.151692,0.430926,-0.620288,-0.293748,-0.034207,-0.372943,-0.619877,0.254175,-2.316427,0.169386,1.764560,0.589333,0.905764,0.367698,-0.653827,0.419712,-0.079153,0.003432,0.000422
0.137072,2.699468,1.076818,-2.182871,3.646036,-1.025413,-0.144573,0.135390,0.555798,-0.532026,0.067552,0.403303,-0.630156,-0.295114,-0.033940,-0.372012,-0.619494,0.253522,-2.316000,0.169304,1.764572,0.589334,0.912074,0.373995,-0.654942,0.421117,-0.081556,0.006090,0.000405
0.138053,2.672322,1.058763,-2.175924,3.631552,-1.029179,-0.141650,0.135586,0.486921,-0.546687,-0.009702,0.384977,-0.639465,-0.295931,-0.033656,-0.371080,-0.619107,0.252860,-2.315559,0.169227,1.764566,0.589332,0.920138,0.376963,-0.656624,0.426322,-0.081256,0.002833,-0.000424
0.138973,2.659388,1.051357,-2.159085,3.619008,-1.029982,-0.142208,0.134328,0.422825,-0.573822,-0.085720,0.374153,-0.648314,-0.296317,-0.033397,-0.370139,-0.618717,0.252204,-2.315119,0.169154,1.764560,0.589331,0.924289,0.382291,-0.654947,0.431749,-0.078429,-0.000504,-0.000647
0.140015,2.649040,1.041225,-2.134021,3.604204,-1.027533,-0.145174,0.135188,0.363815,-0.609020,-0.160156,0.367858,-0.656473,-0.296560,-0.033165,-0.369214,-0.618330,0.251549,-2.314673,0.169076,1.764562,0.589338,0.921366,0.382189,-0.658126,0.434965,-0.078464,-0.000338,0.002016
0.140983,2.629072,1.032564,-2.117482,3.589801,-1.029709,-0.145696,0.134854,0.317997,-0.647161,-0.222180,0.363108,-0.663159,-0.297162,-0.032935,-0.368309,-0.617939,0.250870,-2.314215,0.168987,1.764568,0.589335,0.917693,0.383579,-0.665471,0.440401,-0.081864,0.002140,0.000434
0.141951,2.597907,1.017979,-2.100288,3.573887,-1.034824,-0.142889,0.135077,0.293150,-0.682896,-0.260942,0.356322,-0.667665,-0.298722,-0.032718,-0.367384,-0.617553,0.250192,-2.313763,0.168910,1.764568,0.589338,0.918506,0.384219,-0.668278,0.445432,-0.080539,0.002203,0.001272
0.143160,2.576957,1.008452,-2.081860,3.566277,-1.042261,-0.140484,0.134930,0.287966,-0.712738,-0.277730,0.345176,-0.670006,-0.301423,-0.032540,-0.366455,-0.617154,0.249518,-2.313297,0.168840,1.764558,0.589334,0.924873,0.387691,-0.671495,0.451646,-0.076371,-0.001018,0.000985
0.144025,2.574839,1.000005,-2.059594,3.551594,-1.042808,-0.143396,0.134663,0.297511,-0.737313,-0.278935,0.331722,-0.670494,-0.304747,-0.032409,-0.365522,-0.616757,0.248829,-2.312850,0.168780,1.764549,0.589336,0.926442,0.388838,-0.675836,0.450308,-0.070409,-0.003915,0.001473
0.145077,2.566581,0.985927,-2.041744,3.538690,-1.039013,-0.146637,0.134462,0.323191,-0.759257,-0.263137,0.320101,-0.669082,-0.308106,-0.032303,-0.364609,-0.616368,0.248144,-2.312384,0.168707,1.764553,0.589339,0.918134,0.389222,-0.681184,0.455205,-0.070680,-0.001364,0.002137
0.146013,2.536517,0.973237,-2.021540,3.525570,-1.037158,-0.145747,0.136127,0.371024,-0.780329,-0.223317,0.311414,-0.665592,-0.311561,-0.032203,-0.363711,-0.615964,0.247448,-2.311914,0.168623,1.764557,0.589342,0.913562,0.392471,-0.684685,0.458416,-0.075506,0.001375,0.002693
0.147044,2.492086,0.967834,-1.997458,3.515376,-1.035214,-0.142675,0.136677,0.441124,-0.802500,-0.159832,0.306059,-0.660289,-0.315164,-0.032143,-0.362779,-0.615568,0.246754,-2.311446,0.168540,1.764557,0.589335,0.919330,0.394958,-0.689089,0.461741,-0.078124,0.000021,-0.000497
0.147956,2.466274,0.956428,-1.987852,3.501039,-1.035752,-0.141730,0.136971,0.524295,-0.823653,-0.083074,0.304411,-0.653964,-0.318503,-0.032175,-0.361819,-0.615169,0.246042,-2.310980,0.168454,1.764545,0.589335,0.932096,0.393842,-0.695490,0.462284,-0.080993,-0.003469,-0.001405
0.149037,2.456167,0.946144,-1.975031,3.486238,-1.035108,-0.144586,0.134922,0.608876,-0.838209,-0.005724,0.305319,-0.647478,-0.321144,-0.032308,-0.360890,-0.614765,0.245338,-2.310502,0.168370,1.764539,0.589334,0.935530,0.395609,-0.694317,0.466594,-0.081162,-0.004769,-0.001839
0.150052,2.433346,0.929458,-1.965599,3.475704,-1.032158,-0.150185,0.135934,0.689446,-0.844267,0.065754,0.306911,-0.641265,-0.323116,-0.032501,-0.359968,-0.614367,0.244640,-2.310024,0.168285,1.764542,0.589343,0.931535,0.397016,-0.695404,0.471584,-0.082834,-0.002385,0.002446
0.151084,2.396717,0.923646,-1.957513,3.461599,-1.032561,-0.149517,0.136658,0.766553,-0.845890,0.131146,0.309717,-0.635283,-0.324570,-0.032723,-0.359040,-0.613953,0.243938,-2.309545,0.168190,1.764551,0.589341,0.933843,0.401418,-0.694514,0.472123,-0.086613,0.002724,0.000528
0.151937,2.360387,0.911707,-1.938850,3.450858,-1.036769,-0.145216,0.137984,0.836685,-0.846036,0.185744,0.315486,-0.629666,-0.325373,-0.033011,-0.358076,-0.613557,0.243238,-2.309063,0.168101,1.764549,0.589339,0.942662,0.400513,-0.693050,0.476289,-0.087076,0.001541,-0.000738
0.152985,2.344083,0.906461,-1.931594,3.440063,-1.041088,-0.142816,0.136328,0.892424,-0.841999,0.221835,0.323621,-0.624810,-0.325360,-0.033397,-0.357101,-0.613149,0.242535,-2.308583,0.168028,1.764537,0.589331,0.950776,0.402445,-0.696377,0.476763,-0.083566,-0.003109,-0.003234
0.153961,2.327785,0.899877,-1.916431,3.424832,-1.040608,-0.145639,0.136263,0.931342,-0.832544,0.238296,0.334716,-0.620771,-0.324295,-0.033824,-0.356161,-0.612745,0.241841,-2.308096,0.167951,1.764528,0.589338,0.949589,0.401204,-0.694563,0.477496,-0.080291,-0.005916,0.000279
0.154951,2.296082,0.889691,-1.905213,3.414240,-1.040275,-0.148720,0.136343,0.956576,-0.816895,0.240186,0.348132,-0.617374,-0.322313,-0.034201,-0.355211,-0.612344,0.241146,-2.307609,0.167864,1.764530,0.589337,0.948226,0.400640,-0.696571,0.482569,-0.081632,-0.003493,0.000537
0.156044,2.249904,0.878718,-1.895618,3.399500,-1.044156,-0.147159,0.138003,0.970757,-0.793787,0.231821,0.361223,-0.614639,-0.319877,-0.034493,-0.354254,-0.611937,0.240444,-2.307123,0.167777,1.764533,0.589338,0.954592,0.401834,-0.696511,0.482958,-0.082809,-0.000878,0.000530
0.157051,2.208209,0.865235,-1.884338,3.388272,-1.049530,-0.145449,0.137384,0.969814,-0.764467,0.208964,0.373531,-0.613041,-0.317007,-0.034724,-0.353259,-0.611534,0.239741,-2.306623,0.167703,1.764525,0.589330,0.967933,0.403542,-0.695927,0.487406,-0.080040,-0.002937,-0.002616
0.157946,2.195064,0.859629,-1.866606,3.378402,-1.053668,-0.143400,0.137171,0.946089,-0.731076,0.162977,0.385623,-0.613279,-0.313448,-0.034905,-0.352256,-0.611121,0.239045,-2.306134,0.167636,1.764515,0.589333,0.978667,0.406317,-0.696046,0.488408,-0.075718,-0.005044,-0.001182
0.159075,2.186851,0.850230,-1.852434,3.367909,-1.054436,-0.146327,0.136461,0.900304,-0.697235,0.095554,0.399628,-0.615400,-0.308940,-0.034995,-0.351291,-0.610717,0.238340,-2.305644,0.167570,1.764503,0.589334,0.975253,0.405104,-0.698986,0.487890,-0.072472,-0.007428,-0.000625
0.159998,2.159676,0.838532,-1.839271,3.357613,-1.052788,-0.149609,0.137585,0.843917,-0.667061,0.021112,0.418122,-0.618665,-0.303455,-0.034939,-0.350322,-0.610314,0.237642,-2.305162,0.167496,1.764502,0.589339,0.969912,0.406089,-0.700842,0.488540,-0.072955,-0.004956,0.000966
0.161012,2.120399,0.831261,-1.827713,3.345846,-1.057148,-0.149089,0.138363,0.786492,-0.644392,-0.049049,0.442464,-0.622507,-0.297148,-0.034737,-0.349347,-0.609903,0.236940,-2.304671,0.167414,1.764505,0.589335,0.973672,0.407913,-0.701575,0.488456,-0.075400,-0.002112,-0.001152
0.162118,2.092125,0.822920,-1.822717,3.338205,-1.061799,-0.148807,0.137810,0.726760,-0.629587,-0.116994,0.471989,-0.627108,-0.290114,-0.034447,-0.348337,-0.609495,0.236236,-2.304184,0.167350,1.764501,0.589332,0.983222,0.407616,-0.701742,0.490114,-0.072090,-0.003102,-0.002526
0.163026,2.081497,0.818162,-1.811174,3.328178,-1.063805,-0.150471,0.137757,0.658412,-0.619582,-0.190976,0.505098,-0.632931,-0.282334,-0.034099,-0.347333,-0.609093,0.235551,-2.303698,0.167288,1.764496,0.589333,0.987397,0.408037,-0.699081,0.487732,-0.068734,-0.003853,-0.001220
0.164041,2.058651,0.811698,-1.793752,3.316714,-1.063298,-0.153341,0.136927,0.581326,-0.613273,-0.272534,0.541915,-0.639911,-0.273788,-0.033662,-0.346345,-0.608687,0.234852,-2.303205,0.167224,1.764496,0.589335,0.982523,0.406409,-0.699031,0.487355,-0.067675,-0.002584,-0.000985
0.164998,2.025489,0.801069,-1.773362,3.303915,-1.060945,-0.154526,0.137536,0.502696,-0.609611,-0.353818,0.581114,-0.647484,-0.264922,-0.033112,-0.345359,-0.608287,0.234149,-2.302713,0.167152,1.764502,0.589340,0.984159,0.405833,-0.702191,0.488560,-0.069243,-0.000197,0.000834
0.166009,2.002770,0.795201,-1.758927,3.294765,-1.061555,-0.153437,0.138202,0.428269,-0.606730,-0.427468,0.619148,-0.655206,-0.256470,-0.032481,-0.344350,-0.607875,0.233436,-2.302223,0.167075,1.764501,0.589337,0.990527,0.407151,-0.706513,0.491083,-0.072495,0.000539,-0.000250
0.167065,1.989839,0.786325,-1.743614,3.287150,-1.064825,-0.151041,0.137941,0.359851,-0.604347,-0.491159,0.654379,-0.662714,-0.248814,-0.031833,-0.343359,-0.607469,0.232722,-2.301733,0.167003,1.764499,0.589333,0.991916,0.406172,-0.707971,0.489985,-0.072889,-0.001015,-0.001404
0.167966,1.975498,0.775542,-1.720821,3.274510,-1.067360,-0.151553,0.136833,0.300251,-0.604800,-0.542731,0.689333,-0.669326,-0.241784,-0.031190,-0.342369,-0.607064,0.232015,-2.301248,0.166938,1.764490,0.589339,0.988501,0.406794,-0.710108,0.487579,-0.070770,-0.003851,-0.000717
0.169005,1.962761,0.761755,-1.705663,3.257351,-1.069805,-0.153535,0.138086,0.255438,-0.612107,-0.576423,0.727035,-0.674195,-0.235223,-0.030529,-0.341395,-0.606652,0.231289,-2.300754,0.166876,1.764491,0.589344,0.985736,0.408118,-0.715337,0.489765,-0.069169,-0.003727,0.001639
0.170095,1.943962,0.748615,-1.687013,3.246040,-1.072448,-0.156048,0.138626,0.230734,-0.627527,-0.586500,0.765036,-0.676865,-0.229651,-0.029859,-0.340413,-0.606239,0.230560,-2.300250,0.166813,1.764491,0.589341,0.982321,0.411088,-0.717046,0.496485,-0.067893,-0.002202,-0.000734
0.171007,1.934330,0.734356,-1.659559,3.233343,-1.075226,-0.156997,0.137870,0.227590,-0.650687,-0.572130,0.799429,-0.677345,-0.225638,-0.029243,-0.339421,-0.605820,0.229838,-2.299748,0.166749,1.764496,0.589340,0.981969,0.413680,-0.720785,0.497350,-0.066490,-0.000208,-0.001619
0.171953,1.924227,0.718706,-1.634010,3.222554,-1.076442,-0.157975,0.137020,0.247592,-0.683544,-0.532387,0.830927,-0.675593,-0.223147,-0.028699,-0.338456,-0.605395,0.229093,-2.299243,0.166688,1.764498,0.589342,0.976931,0.416595,-0.728158,0.499321,-0.064676,0.000299,0.000055
